"Municipio","year","tipo","valor"
"Juchitlán",2001,"Materiales y suministros",933911
"Juchitlán",2002,"Materiales y suministros",1175476
"Juchitlán",2003,"Materiales y suministros",1386801
"Juchitlán",2004,"Materiales y suministros",893772
"Juchitlán",2005,"Materiales y suministros",1309007
"Juchitlán",2006,"Materiales y suministros",1340970
"Juchitlán",2007,"Materiales y suministros",1477050
"Juchitlán",2008,"Materiales y suministros",2792727
"Juchitlán",2009,"Materiales y suministros",3041464
"Juchitlán",2010,"Materiales y suministros",2626280
"Juchitlán",2011,"Materiales y suministros",2694002
"Juchitlán",2012,"Materiales y suministros",3569818
"Juchitlán",2013,"Materiales y suministros",3537800
"Juchitlán",2014,"Materiales y suministros",4358237
"Juchitlán",2015,"Materiales y suministros",3574918
"Juchitlán",2016,"Materiales y suministros",3792313
"Juchitlán",2017,"Materiales y suministros",4746032
"Juchitlán",2018,"Materiales y suministros",5500791
"Juchitlán",2019,"Materiales y suministros",6592810
"Juchitlán",2020,"Materiales y suministros",6240058
"Juchitlán",2021,"Materiales y suministros",6799709
"Lagos de Moreno",1989,"Materiales y suministros",1140878
"Lagos de Moreno",1990,"Materiales y suministros",2190444
"Lagos de Moreno",1991,"Materiales y suministros",3279083
"Lagos de Moreno",1992,"Materiales y suministros",5386255
"Lagos de Moreno",1993,"Materiales y suministros",6583412
"Lagos de Moreno",1994,"Materiales y suministros",6722674
"Lagos de Moreno",1995,"Materiales y suministros",5244341
"Lagos de Moreno",1996,"Materiales y suministros",2119411
"Lagos de Moreno",1997,"Materiales y suministros",3798461
"Lagos de Moreno",1998,"Materiales y suministros",2722516
"Lagos de Moreno",1999,"Materiales y suministros",7151668
"Lagos de Moreno",2000,"Materiales y suministros",8530969
"Lagos de Moreno",2001,"Materiales y suministros",4910852
"Lagos de Moreno",2002,"Materiales y suministros",2668463
"Lagos de Moreno",2003,"Materiales y suministros",5535910
"Lagos de Moreno",2004,"Materiales y suministros",5687661
"Lagos de Moreno",2005,"Materiales y suministros",8192478
"Lagos de Moreno",2006,"Materiales y suministros",10602256
"Lagos de Moreno",2007,"Materiales y suministros",19454271
"Lagos de Moreno",2008,"Materiales y suministros",23945495
"Lagos de Moreno",2009,"Materiales y suministros",23405162
"Lagos de Moreno",2010,"Materiales y suministros",19354356
"Lagos de Moreno",2011,"Materiales y suministros",28421640
"Lagos de Moreno",2012,"Materiales y suministros",24496413
"Lagos de Moreno",2013,"Materiales y suministros",41848832
"Lagos de Moreno",2014,"Materiales y suministros",19249000
"Lagos de Moreno",2015,"Materiales y suministros",19064000
"Lagos de Moreno",2016,"Materiales y suministros",33910510
"Lagos de Moreno",2017,"Materiales y suministros",41118000
"Lagos de Moreno",2018,"Materiales y suministros",51275892
"Lagos de Moreno",2019,"Materiales y suministros",51482504
"Lagos de Moreno",2020,"Materiales y suministros",67397033
"Lagos de Moreno",2021,"Materiales y suministros",114344096
"El Limón",1989,"Materiales y suministros",136968
"El Limón",1990,"Materiales y suministros",213955
"El Limón",1991,"Materiales y suministros",304387
"El Limón",1992,"Materiales y suministros",404264
"El Limón",1993,"Materiales y suministros",NA
"El Limón",1994,"Materiales y suministros",578224
"El Limón",1995,"Materiales y suministros",513137
"El Limón",1996,"Materiales y suministros",367295
"El Limón",1997,"Materiales y suministros",442813
"El Limón",1998,"Materiales y suministros",386491
"El Limón",1999,"Materiales y suministros",667348
"El Limón",2000,"Materiales y suministros",33785
"El Limón",2001,"Materiales y suministros",371089
"El Limón",2002,"Materiales y suministros",639962
"El Limón",2003,"Materiales y suministros",599404
"El Limón",2004,"Materiales y suministros",631698
"El Limón",2005,"Materiales y suministros",758225
"El Limón",2006,"Materiales y suministros",886708
"El Limón",2007,"Materiales y suministros",1256312
"El Limón",2008,"Materiales y suministros",1540460
"El Limón",2009,"Materiales y suministros",1771833
"El Limón",2010,"Materiales y suministros",1771056
"El Limón",2012,"Materiales y suministros",2875694
"El Limón",2013,"Materiales y suministros",3328214
"El Limón",2014,"Materiales y suministros",3074949
"El Limón",2015,"Materiales y suministros",2864208
"El Limón",2016,"Materiales y suministros",2764539
"El Limón",2017,"Materiales y suministros",2813969
"El Limón",2018,"Materiales y suministros",2914773
"El Limón",2019,"Materiales y suministros",3660584
"El Limón",2020,"Materiales y suministros",4519726
"El Limón",2021,"Materiales y suministros",4477630
"Magdalena",1989,"Materiales y suministros",99502
"Magdalena",1990,"Materiales y suministros",425788
"Magdalena",1991,"Materiales y suministros",546424
"Magdalena",1992,"Materiales y suministros",396170
"Magdalena",1993,"Materiales y suministros",704084
"Magdalena",1994,"Materiales y suministros",872866
"Magdalena",1995,"Materiales y suministros",1188826
"Magdalena",1996,"Materiales y suministros",815673
"Magdalena",1997,"Materiales y suministros",867222
"Magdalena",1998,"Materiales y suministros",908343
"Magdalena",1999,"Materiales y suministros",1457603
"Magdalena",2000,"Materiales y suministros",2575321
"Magdalena",2001,"Materiales y suministros",1552720
"Magdalena",2002,"Materiales y suministros",1162303
"Magdalena",2003,"Materiales y suministros",1285247
"Magdalena",2004,"Materiales y suministros",1147791
"Magdalena",2005,"Materiales y suministros",1909171
"Magdalena",2006,"Materiales y suministros",2340054
"Magdalena",2007,"Materiales y suministros",3135493
"Magdalena",2008,"Materiales y suministros",5628255
"Magdalena",2010,"Materiales y suministros",5122946
"Magdalena",2011,"Materiales y suministros",4603383
"Magdalena",2012,"Materiales y suministros",5982018
"Magdalena",2013,"Materiales y suministros",7366942
"Magdalena",2014,"Materiales y suministros",7065710
"Magdalena",2015,"Materiales y suministros",8120762
"Magdalena",2016,"Materiales y suministros",6876716
"Magdalena",2018,"Materiales y suministros",12170258
"Magdalena",2019,"Materiales y suministros",11712177
"Magdalena",2020,"Materiales y suministros",12044291
"Magdalena",2021,"Materiales y suministros",12768192
"Santa María del Oro",1989,"Materiales y suministros",16149
"Santa María del Oro",1990,"Materiales y suministros",28618
"Santa María del Oro",1991,"Materiales y suministros",33647
"Santa María del Oro",1992,"Materiales y suministros",121509
"Santa María del Oro",1993,"Materiales y suministros",142736
"Santa María del Oro",1994,"Materiales y suministros",NA
"Santa María del Oro",1995,"Materiales y suministros",341555
"Santa María del Oro",1996,"Materiales y suministros",269511
"Santa María del Oro",1997,"Materiales y suministros",205110
"Santa María del Oro",1998,"Materiales y suministros",160041
"Santa María del Oro",1999,"Materiales y suministros",32530
"Santa María del Oro",2000,"Materiales y suministros",537485
"Santa María del Oro",2001,"Materiales y suministros",NA
"Santa María del Oro",2002,"Materiales y suministros",593895
"Santa María del Oro",2003,"Materiales y suministros",600113
"Santa María del Oro",2004,"Materiales y suministros",735522
"Santa María del Oro",2005,"Materiales y suministros",1182623
"Santa María del Oro",2006,"Materiales y suministros",981592
"Santa María del Oro",2007,"Materiales y suministros",2715510
"Santa María del Oro",2008,"Materiales y suministros",3546979
"Santa María del Oro",2009,"Materiales y suministros",3495401
"Santa María del Oro",2010,"Materiales y suministros",3541428
"Santa María del Oro",2011,"Materiales y suministros",4403447
"Santa María del Oro",2012,"Materiales y suministros",4854975
"Santa María del Oro",2013,"Materiales y suministros",6692154
"Santa María del Oro",2014,"Materiales y suministros",7109351
"Santa María del Oro",2015,"Materiales y suministros",6713747
"Santa María del Oro",2016,"Materiales y suministros",6060428
"Santa María del Oro",2017,"Materiales y suministros",7955462
"Santa María del Oro",2018,"Materiales y suministros",10765647
"Santa María del Oro",2019,"Materiales y suministros",10990163
"Santa María del Oro",2020,"Materiales y suministros",12968973
"Santa María del Oro",2021,"Materiales y suministros",18418315
"La Manzanilla de la Paz",1989,"Materiales y suministros",39381
"La Manzanilla de la Paz",1990,"Materiales y suministros",129597
"La Manzanilla de la Paz",1991,"Materiales y suministros",200717
"La Manzanilla de la Paz",1992,"Materiales y suministros",163503
"La Manzanilla de la Paz",1993,"Materiales y suministros",206712
"La Manzanilla de la Paz",1994,"Materiales y suministros",705690
"La Manzanilla de la Paz",1995,"Materiales y suministros",395024
"La Manzanilla de la Paz",1996,"Materiales y suministros",122622
"La Manzanilla de la Paz",1997,"Materiales y suministros",233790
"La Manzanilla de la Paz",1998,"Materiales y suministros",423896
"La Manzanilla de la Paz",1999,"Materiales y suministros",575119
"La Manzanilla de la Paz",2000,"Materiales y suministros",679649
"La Manzanilla de la Paz",2001,"Materiales y suministros",NA
"La Manzanilla de la Paz",2002,"Materiales y suministros",743152
"La Manzanilla de la Paz",2004,"Materiales y suministros",675965
"La Manzanilla de la Paz",2005,"Materiales y suministros",686587
"La Manzanilla de la Paz",2006,"Materiales y suministros",902660
"La Manzanilla de la Paz",2007,"Materiales y suministros",1405254
"La Manzanilla de la Paz",2008,"Materiales y suministros",1600576
"La Manzanilla de la Paz",2010,"Materiales y suministros",2276699
"La Manzanilla de la Paz",2011,"Materiales y suministros",2498904
"La Manzanilla de la Paz",2013,"Materiales y suministros",2990566
"La Manzanilla de la Paz",2014,"Materiales y suministros",2418913
"La Manzanilla de la Paz",2016,"Materiales y suministros",4380909
"La Manzanilla de la Paz",2017,"Materiales y suministros",5091877
"La Manzanilla de la Paz",2018,"Materiales y suministros",5650447
"La Manzanilla de la Paz",2019,"Materiales y suministros",5262433
"La Manzanilla de la Paz",2020,"Materiales y suministros",6814427
"La Manzanilla de la Paz",2021,"Materiales y suministros",6836380
"Mascota",1989,"Materiales y suministros",93952
"Mascota",1990,"Materiales y suministros",153127
"Mascota",1991,"Materiales y suministros",438291
"Mascota",1992,"Materiales y suministros",687797
"Mascota",1993,"Materiales y suministros",798417
"Mascota",1994,"Materiales y suministros",797074
"Mascota",1995,"Materiales y suministros",899000
"Mascota",1996,"Materiales y suministros",1145629
"Mascota",1997,"Materiales y suministros",1279631
"Mascota",1998,"Materiales y suministros",172384
"Mascota",1999,"Materiales y suministros",1309318
"Mascota",2000,"Materiales y suministros",1700645
"Mascota",2001,"Materiales y suministros",2336835
"Mascota",2002,"Materiales y suministros",1854143
"Mascota",2003,"Materiales y suministros",2026086
"Mascota",2004,"Materiales y suministros",2994987
"Mascota",2005,"Materiales y suministros",2951659
"Mascota",2006,"Materiales y suministros",3014901
"Mascota",2007,"Materiales y suministros",5355853
"Mascota",2008,"Materiales y suministros",5443598
"Mascota",2009,"Materiales y suministros",5993429
"Mascota",2010,"Materiales y suministros",5482333
"Mascota",2013,"Materiales y suministros",11531037
"Mascota",2014,"Materiales y suministros",11433945
"Mascota",2015,"Materiales y suministros",12046360
"Mascota",2018,"Materiales y suministros",1764643
"Mascota",2019,"Materiales y suministros",14025069
"Mascota",2020,"Materiales y suministros",11157511
"Mascota",2021,"Materiales y suministros",12648756
"Mazamitla",1989,"Materiales y suministros",111386
"Mazamitla",1990,"Materiales y suministros",160256
"Mazamitla",1991,"Materiales y suministros",215078
"Mazamitla",1992,"Materiales y suministros",541224
"Mazamitla",1993,"Materiales y suministros",570204
"Mazamitla",1994,"Materiales y suministros",653943
"Mazamitla",1995,"Materiales y suministros",624224
"Mazamitla",1996,"Materiales y suministros",611530
"Mazamitla",1997,"Materiales y suministros",529379
"Mazamitla",1998,"Materiales y suministros",836855
"Mazamitla",1999,"Materiales y suministros",880908
"Mazamitla",2001,"Materiales y suministros",1341162
"Mazamitla",2002,"Materiales y suministros",1752078
"Mazamitla",2003,"Materiales y suministros",2329017
"Mazamitla",2004,"Materiales y suministros",1960714
"Mazamitla",2005,"Materiales y suministros",1995327
"Mazamitla",2006,"Materiales y suministros",2655868
"Mazamitla",2007,"Materiales y suministros",4331308
"Mazamitla",2008,"Materiales y suministros",4936187
"Mazamitla",2009,"Materiales y suministros",8252904
"Mazamitla",2010,"Materiales y suministros",4897625
"Mazamitla",2011,"Materiales y suministros",6168844
"Mazamitla",2012,"Materiales y suministros",5852672
"Mazamitla",2013,"Materiales y suministros",9547241
"Mazamitla",2014,"Materiales y suministros",11146225
"Mazamitla",2015,"Materiales y suministros",9467993
"Mazamitla",2016,"Materiales y suministros",11036730
"Mazamitla",2017,"Materiales y suministros",14321113
"Mazamitla",2018,"Materiales y suministros",13379554
"Mazamitla",2019,"Materiales y suministros",13856842
"Mazamitla",2020,"Materiales y suministros",17458439
"Mazamitla",2021,"Materiales y suministros",16638098
"Mexticacán",1989,"Materiales y suministros",45009
"Mexticacán",1990,"Materiales y suministros",51618
"Mexticacán",1991,"Materiales y suministros",135070
"Mexticacán",1992,"Materiales y suministros",202908
"Mexticacán",1993,"Materiales y suministros",330978
"Mexticacán",1994,"Materiales y suministros",963868
"Mexticacán",1995,"Materiales y suministros",1369514
"Mexticacán",1996,"Materiales y suministros",1233481
"Mexticacán",1997,"Materiales y suministros",443249
"Mexticacán",1998,"Materiales y suministros",384369
"Mexticacán",1999,"Materiales y suministros",588888
"Mexticacán",2000,"Materiales y suministros",725259
"Mexticacán",2001,"Materiales y suministros",881926
"Mexticacán",2002,"Materiales y suministros",789452
"Mexticacán",2003,"Materiales y suministros",800128
"Mexticacán",2004,"Materiales y suministros",753684
"Mexticacán",2005,"Materiales y suministros",1053221
"Mexticacán",2006,"Materiales y suministros",1079343
"Mexticacán",2007,"Materiales y suministros",1937079
"Mexticacán",2008,"Materiales y suministros",2414010
"Mexticacán",2009,"Materiales y suministros",3496228
"Mexticacán",2010,"Materiales y suministros",3287882
"Mexticacán",2011,"Materiales y suministros",3008037
"Mexticacán",2012,"Materiales y suministros",2267729
"Mexticacán",2013,"Materiales y suministros",3597427
"Mexticacán",2014,"Materiales y suministros",3928995
"Mexticacán",2015,"Materiales y suministros",4584304
"Mexticacán",2016,"Materiales y suministros",5963829
"Mexticacán",2019,"Materiales y suministros",6690494
"Mexticacán",2020,"Materiales y suministros",6600481
"Mexticacán",2021,"Materiales y suministros",5948654
"Mezquitic",1989,"Materiales y suministros",125673
"Mezquitic",1990,"Materiales y suministros",12990
"Mezquitic",1991,"Materiales y suministros",3240
"Mezquitic",1992,"Materiales y suministros",20399
"Mezquitic",1993,"Materiales y suministros",26711
"Mezquitic",1994,"Materiales y suministros",32594
"Mezquitic",1995,"Materiales y suministros",34562
"Mezquitic",1996,"Materiales y suministros",834546
"Mezquitic",1997,"Materiales y suministros",804481
"Mezquitic",1998,"Materiales y suministros",187802
"Mezquitic",1999,"Materiales y suministros",1404609
"Mezquitic",2000,"Materiales y suministros",NA
"Mezquitic",2001,"Materiales y suministros",2768610
"Mezquitic",2002,"Materiales y suministros",3856820
"Mezquitic",2003,"Materiales y suministros",2676120
"Mezquitic",2004,"Materiales y suministros",3306855
"Mezquitic",2005,"Materiales y suministros",4944631
"Mezquitic",2006,"Materiales y suministros",5114466
"Mezquitic",2007,"Materiales y suministros",4508739
"Mezquitic",2008,"Materiales y suministros",7919115
"Mezquitic",2009,"Materiales y suministros",8053367
"Mezquitic",2010,"Materiales y suministros",7849833
"Mezquitic",2011,"Materiales y suministros",11088916
"Mezquitic",2012,"Materiales y suministros",13073491
"Mezquitic",2013,"Materiales y suministros",14966948
"Mezquitic",2014,"Materiales y suministros",15198290
"Mezquitic",2015,"Materiales y suministros",22543126
"Mezquitic",2016,"Materiales y suministros",22840043
"Mezquitic",2018,"Materiales y suministros",2675375
"Mezquitic",2019,"Materiales y suministros",24020400
"Mezquitic",2020,"Materiales y suministros",28948830
"Mezquitic",2021,"Materiales y suministros",27109169
"Mixtlán",1989,"Materiales y suministros",27913
"Mixtlán",1990,"Materiales y suministros",8640
"Mixtlán",1991,"Materiales y suministros",77270
"Mixtlán",1992,"Materiales y suministros",183427
"Mixtlán",1993,"Materiales y suministros",205493
"Mixtlán",1994,"Materiales y suministros",211148
"Mixtlán",1995,"Materiales y suministros",336635
"Mixtlán",1996,"Materiales y suministros",498699
"Mixtlán",1997,"Materiales y suministros",402134
"Mixtlán",1998,"Materiales y suministros",554855
"Mixtlán",1999,"Materiales y suministros",754370
"Mixtlán",2001,"Materiales y suministros",1258770
"Mixtlán",2002,"Materiales y suministros",1405470
"Mixtlán",2003,"Materiales y suministros",3552515
"Mixtlán",2004,"Materiales y suministros",1061731
"Mixtlán",2005,"Materiales y suministros",1740148
"Mixtlán",2006,"Materiales y suministros",2317121
"Mixtlán",2007,"Materiales y suministros",1994655
"Mixtlán",2008,"Materiales y suministros",2675063
"Mixtlán",2009,"Materiales y suministros",3428270
"Mixtlán",2010,"Materiales y suministros",4714721
"Mixtlán",2011,"Materiales y suministros",5743105
"Mixtlán",2012,"Materiales y suministros",5372551
"Mixtlán",2013,"Materiales y suministros",4730010
"Mixtlán",2014,"Materiales y suministros",5244064
"Mixtlán",2015,"Materiales y suministros",7329380
"Mixtlán",2016,"Materiales y suministros",7098738
"Mixtlán",2017,"Materiales y suministros",8301735
"Mixtlán",2018,"Materiales y suministros",12404571
"Mixtlán",2019,"Materiales y suministros",8314475
"Mixtlán",2020,"Materiales y suministros",8022843
"Mixtlán",2021,"Materiales y suministros",9589107
"Ocotlán",1989,"Materiales y suministros",373101
"Ocotlán",1990,"Materiales y suministros",1103832
"Ocotlán",1991,"Materiales y suministros",2077961
"Ocotlán",1992,"Materiales y suministros",4284998
"Ocotlán",1993,"Materiales y suministros",5286846
"Ocotlán",1994,"Materiales y suministros",NA
"Ocotlán",1995,"Materiales y suministros",376000
"Ocotlán",1996,"Materiales y suministros",1598320
"Ocotlán",1997,"Materiales y suministros",2494251
"Ocotlán",1998,"Materiales y suministros",1836045
"Ocotlán",1999,"Materiales y suministros",4943142
"Ocotlán",2000,"Materiales y suministros",11520434
"Ocotlán",2001,"Materiales y suministros",9039825
"Ocotlán",2002,"Materiales y suministros",8392628
"Ocotlán",2003,"Materiales y suministros",13912190
"Ocotlán",2004,"Materiales y suministros",12319868
"Ocotlán",2005,"Materiales y suministros",7049809
"Ocotlán",2006,"Materiales y suministros",12749390
"Ocotlán",2007,"Materiales y suministros",18169777
"Ocotlán",2008,"Materiales y suministros",19336408
"Ocotlán",2009,"Materiales y suministros",19306477
"Ocotlán",2010,"Materiales y suministros",14922931
"Ocotlán",2011,"Materiales y suministros",25971146
"Ocotlán",2012,"Materiales y suministros",15404788
"Ocotlán",2013,"Materiales y suministros",23672261
"Ocotlán",2014,"Materiales y suministros",21224690
"Ocotlán",2015,"Materiales y suministros",27207450
"Ocotlán",2016,"Materiales y suministros",22434256
"Ocotlán",2017,"Materiales y suministros",36629534
"Ocotlán",2018,"Materiales y suministros",45856736
"Ocotlán",2019,"Materiales y suministros",55304853
"Ocotlán",2020,"Materiales y suministros",58683768
"Ocotlán",2021,"Materiales y suministros",52212773
"Ojuelos de Jalisco",1989,"Materiales y suministros",NA
"Ojuelos de Jalisco",1990,"Materiales y suministros",475985
"Ojuelos de Jalisco",1991,"Materiales y suministros",349001
"Ojuelos de Jalisco",1992,"Materiales y suministros",205624
"Ojuelos de Jalisco",1993,"Materiales y suministros",278290
"Ojuelos de Jalisco",1994,"Materiales y suministros",1429197
"Ojuelos de Jalisco",1995,"Materiales y suministros",1827040
"Ojuelos de Jalisco",1996,"Materiales y suministros",615713
"Ojuelos de Jalisco",1997,"Materiales y suministros",790831
"Ojuelos de Jalisco",1998,"Materiales y suministros",722752
"Ojuelos de Jalisco",1999,"Materiales y suministros",1091648
"Ojuelos de Jalisco",2000,"Materiales y suministros",1672957
"Ojuelos de Jalisco",2001,"Materiales y suministros",1356186
"Ojuelos de Jalisco",2004,"Materiales y suministros",2015782
"Ojuelos de Jalisco",2005,"Materiales y suministros",4200069
"Ojuelos de Jalisco",2006,"Materiales y suministros",3923074
"Ojuelos de Jalisco",2009,"Materiales y suministros",8555807
"Ojuelos de Jalisco",2010,"Materiales y suministros",6022489
"Ojuelos de Jalisco",2013,"Materiales y suministros",7638513
"Ojuelos de Jalisco",2014,"Materiales y suministros",8405556
"Ojuelos de Jalisco",2015,"Materiales y suministros",8912194
"Ojuelos de Jalisco",2016,"Materiales y suministros",8310025
"Ojuelos de Jalisco",2017,"Materiales y suministros",7707827
"Ojuelos de Jalisco",2018,"Materiales y suministros",8632664
"Ojuelos de Jalisco",2019,"Materiales y suministros",10226603
"Ojuelos de Jalisco",2020,"Materiales y suministros",16532746
"Ojuelos de Jalisco",2021,"Materiales y suministros",13225188
"Pihuamo",1989,"Materiales y suministros",184012
"Pihuamo",1990,"Materiales y suministros",405596
"Pihuamo",1991,"Materiales y suministros",353644
"Pihuamo",1992,"Materiales y suministros",600162
"Pihuamo",1993,"Materiales y suministros",574804
"Pihuamo",1994,"Materiales y suministros",1155348
"Pihuamo",1995,"Materiales y suministros",851214
"Pihuamo",1996,"Materiales y suministros",397599
"Pihuamo",1997,"Materiales y suministros",554602
"Pihuamo",1998,"Materiales y suministros",105052
"Pihuamo",1999,"Materiales y suministros",761225
"Pihuamo",2000,"Materiales y suministros",817399
"Pihuamo",2001,"Materiales y suministros",840580
"Pihuamo",2002,"Materiales y suministros",843715
"Pihuamo",2003,"Materiales y suministros",568030
"Pihuamo",2004,"Materiales y suministros",1452021
"Pihuamo",2005,"Materiales y suministros",1982102
"Pihuamo",2006,"Materiales y suministros",2622933
"Pihuamo",2007,"Materiales y suministros",3725515
"Pihuamo",2008,"Materiales y suministros",5260692
"Pihuamo",2009,"Materiales y suministros",4775444
"Pihuamo",2010,"Materiales y suministros",6226897
"Pihuamo",2011,"Materiales y suministros",6545799
"Pihuamo",2012,"Materiales y suministros",5045350
"Pihuamo",2013,"Materiales y suministros",5896107
"Pihuamo",2014,"Materiales y suministros",5771322
"Pihuamo",2015,"Materiales y suministros",5464090
"Pihuamo",2016,"Materiales y suministros",7503243
"Pihuamo",2018,"Materiales y suministros",5879934
"Pihuamo",2019,"Materiales y suministros",6995306
"Pihuamo",2020,"Materiales y suministros",7816228
"Pihuamo",2021,"Materiales y suministros",8735484
"Poncitlán",1989,"Materiales y suministros",427208
"Poncitlán",1990,"Materiales y suministros",1047270
"Poncitlán",1991,"Materiales y suministros",1394476
"Poncitlán",1992,"Materiales y suministros",1698091
"Poncitlán",1993,"Materiales y suministros",2115346
"Poncitlán",1994,"Materiales y suministros",4171559
"Poncitlán",1995,"Materiales y suministros",2071975
"Poncitlán",1996,"Materiales y suministros",1320234
"Poncitlán",1997,"Materiales y suministros",2510780
"Poncitlán",1998,"Materiales y suministros",2567950
"Poncitlán",1999,"Materiales y suministros",4294329
"Poncitlán",2001,"Materiales y suministros",2979601
"Poncitlán",2002,"Materiales y suministros",3171883
"Poncitlán",2003,"Materiales y suministros",2807023
"Poncitlán",2004,"Materiales y suministros",3325660
"Poncitlán",2005,"Materiales y suministros",3070497
"Poncitlán",2006,"Materiales y suministros",4812137
"Poncitlán",2007,"Materiales y suministros",5593984
"Poncitlán",2008,"Materiales y suministros",7638471
"Poncitlán",2009,"Materiales y suministros",7148225
"Poncitlán",2010,"Materiales y suministros",7723010
"Poncitlán",2013,"Materiales y suministros",11728321
"Poncitlán",2014,"Materiales y suministros",22245682
"Poncitlán",2015,"Materiales y suministros",19517856
"Poncitlán",2016,"Materiales y suministros",19050583
"Poncitlán",2017,"Materiales y suministros",26077909
"Poncitlán",2018,"Materiales y suministros",20237252
"Poncitlán",2019,"Materiales y suministros",25599605
"Poncitlán",2020,"Materiales y suministros",24987464
"Poncitlán",2021,"Materiales y suministros",26982646
"Puerto Vallarta",1989,"Materiales y suministros",NA
"Puerto Vallarta",1990,"Materiales y suministros",18541839
"Puerto Vallarta",1991,"Materiales y suministros",12797825
"Puerto Vallarta",1992,"Materiales y suministros",23393479
"Puerto Vallarta",1993,"Materiales y suministros",40307623
"Puerto Vallarta",1994,"Materiales y suministros",38596081
"Puerto Vallarta",1995,"Materiales y suministros",22393000
"Puerto Vallarta",1996,"Materiales y suministros",9840840
"Puerto Vallarta",1997,"Materiales y suministros",15649414
"Puerto Vallarta",1998,"Materiales y suministros",9312542
"Puerto Vallarta",1999,"Materiales y suministros",11530335
"Puerto Vallarta",2000,"Materiales y suministros",17068308
"Puerto Vallarta",2001,"Materiales y suministros",22386795
"Puerto Vallarta",2002,"Materiales y suministros",21234196
"Puerto Vallarta",2003,"Materiales y suministros",21705168
"Puerto Vallarta",2004,"Materiales y suministros",25457157
"Puerto Vallarta",2005,"Materiales y suministros",24631400
"Puerto Vallarta",2006,"Materiales y suministros",33720353
"Puerto Vallarta",2007,"Materiales y suministros",76226866
"Puerto Vallarta",2008,"Materiales y suministros",118918594
"Puerto Vallarta",2009,"Materiales y suministros",198588100
"Puerto Vallarta",2010,"Materiales y suministros",77530988
"Puerto Vallarta",2011,"Materiales y suministros",135812394
"Puerto Vallarta",2012,"Materiales y suministros",72752848
"Puerto Vallarta",2013,"Materiales y suministros",73350434
"Puerto Vallarta",2014,"Materiales y suministros",66158969
"Puerto Vallarta",2015,"Materiales y suministros",72271096
"Puerto Vallarta",2016,"Materiales y suministros",94521092
"Puerto Vallarta",2017,"Materiales y suministros",143536639
"Puerto Vallarta",2018,"Materiales y suministros",154769297
"Puerto Vallarta",2019,"Materiales y suministros",166817640
"Puerto Vallarta",2020,"Materiales y suministros",215028179
"Puerto Vallarta",2021,"Materiales y suministros",312303750
"Villa Purificación",1989,"Materiales y suministros",334536
"Villa Purificación",1990,"Materiales y suministros",503971
"Villa Purificación",1991,"Materiales y suministros",556188
"Villa Purificación",1992,"Materiales y suministros",657753
"Villa Purificación",1993,"Materiales y suministros",746855
"Villa Purificación",1994,"Materiales y suministros",1122202
"Villa Purificación",1995,"Materiales y suministros",654283
"Villa Purificación",1996,"Materiales y suministros",476417
"Villa Purificación",1997,"Materiales y suministros",334427
"Villa Purificación",1998,"Materiales y suministros",426796
"Villa Purificación",1999,"Materiales y suministros",331526
"Villa Purificación",2001,"Materiales y suministros",1231801
"Villa Purificación",2002,"Materiales y suministros",1388962
"Villa Purificación",2003,"Materiales y suministros",987313
"Villa Purificación",2004,"Materiales y suministros",1159554
"Villa Purificación",2005,"Materiales y suministros",1397863
"Villa Purificación",2006,"Materiales y suministros",4674445
"Villa Purificación",2007,"Materiales y suministros",3819886
"Villa Purificación",2008,"Materiales y suministros",7659276
"Villa Purificación",2010,"Materiales y suministros",8329770
"Villa Purificación",2011,"Materiales y suministros",9980696
"Villa Purificación",2012,"Materiales y suministros",9982174
"Villa Purificación",2013,"Materiales y suministros",12979824
"Villa Purificación",2015,"Materiales y suministros",10257459
"Villa Purificación",2016,"Materiales y suministros",10780320
"Villa Purificación",2017,"Materiales y suministros",10512047
"Villa Purificación",2018,"Materiales y suministros",14593155
"Villa Purificación",2019,"Materiales y suministros",12371242
"Villa Purificación",2020,"Materiales y suministros",16053716
"Villa Purificación",2021,"Materiales y suministros",18407918
"Quitupan",1989,"Materiales y suministros",NA
"Quitupan",1990,"Materiales y suministros",105295
"Quitupan",1991,"Materiales y suministros",139747
"Quitupan",1992,"Materiales y suministros",149470
"Quitupan",1993,"Materiales y suministros",204499
"Quitupan",1994,"Materiales y suministros",764178
"Quitupan",1995,"Materiales y suministros",35430
"Quitupan",1996,"Materiales y suministros",784527
"Quitupan",1997,"Materiales y suministros",1069145
"Quitupan",1998,"Materiales y suministros",802336
"Quitupan",1999,"Materiales y suministros",1207068
"Quitupan",2001,"Materiales y suministros",1256874
"Quitupan",2002,"Materiales y suministros",1825618
"Quitupan",2003,"Materiales y suministros",1231103
"Quitupan",2004,"Materiales y suministros",1774470
"Quitupan",2005,"Materiales y suministros",3570591
"Quitupan",2006,"Materiales y suministros",2260279
"Quitupan",2007,"Materiales y suministros",3193149
"Quitupan",2008,"Materiales y suministros",3580988
"Quitupan",2010,"Materiales y suministros",5936907
"Quitupan",2011,"Materiales y suministros",8681904
"Quitupan",2013,"Materiales y suministros",5387736
"Quitupan",2014,"Materiales y suministros",5964842
"Quitupan",2015,"Materiales y suministros",7681145
"Quitupan",2016,"Materiales y suministros",6648972
"Quitupan",2017,"Materiales y suministros",9152511
"Quitupan",2018,"Materiales y suministros",10200063
"Quitupan",2019,"Materiales y suministros",10283099
