"sysdate","variable","value"
2021-05-21,"premium",22.390378250591
2021-05-22,"premium",22.3900709219858
2021-05-23,"premium",22.3865011820331
2021-05-24,"premium",22.3878014184397
2019-05-03,"regular",20.7205569007264
2019-05-06,"regular",20.719588377724
2019-05-07,"regular",20.725072815534
2019-05-08,"regular",20.7267233009709
2019-05-09,"regular",20.7239805825243
2019-05-10,"regular",20.7221601941748
2019-05-13,"regular",20.7256553398058
2019-05-14,"regular",20.7249757281553
2019-05-15,"regular",20.7265776699029
2019-05-16,"regular",20.7283009708738
2019-05-17,"regular",20.7287378640777
2019-05-20,"regular",20.7340875912409
2019-05-21,"regular",20.7336165048544
2019-05-22,"regular",20.7393220338983
2019-05-23,"regular",20.7439709443099
2019-05-24,"regular",20.7490799031477
2019-05-27,"regular",20.7487409200969
2019-05-28,"regular",20.7487409200969
2019-05-29,"regular",20.7423002421307
2019-05-30,"regular",20.7373365617433
2019-05-31,"regular",20.7330024213075
2019-06-03,"regular",20.7191041162228
2019-06-04,"regular",20.7153140096618
2019-06-05,"regular",20.7074879227053
2019-06-06,"regular",20.6952757793765
2019-06-07,"regular",20.6539088729017
2019-06-10,"regular",20.6199760191847
2019-06-11,"regular",20.6151558752998
2019-06-12,"regular",20.613860911271
2019-06-13,"regular",20.6007673860911
2019-06-14,"regular",20.5778708133971
2019-06-17,"regular",20.5401909307876
2019-06-18,"regular",20.5422619047619
2019-06-19,"regular",20.5524285714286
2019-06-20,"regular",20.5453206650831
2019-06-21,"regular",20.5364608076009
2019-06-24,"regular",20.5288151658768
2019-06-25,"regular",20.5298815165877
2019-06-26,"regular",20.5391232227488
2019-06-27,"regular",20.556682464455
2019-06-28,"regular",20.5740758293839
2019-07-01,"regular",20.5907582938389
2019-07-02,"regular",20.5922511848341
2019-07-04,"regular",20.5947867298578
2019-07-05,"regular",20.5963744075829
2019-07-08,"regular",20.5978672985782
2019-07-09,"regular",20.5952843601896
2019-07-10,"regular",20.6124170616114
2019-07-11,"regular",20.5835308056872
2019-07-12,"regular",20.5808530805687
2019-07-15,"regular",20.5773222748815
2019-07-16,"regular",20.5751421800948
2019-07-17,"regular",20.5765639810427
2019-07-18,"regular",20.57336492891
2019-07-19,"regular",20.573672985782
2019-07-22,"regular",20.5698581560284
2019-07-23,"regular",20.5705896226415
2019-07-24,"regular",20.5698349056604
2019-07-25,"regular",20.5677594339623
2019-07-26,"regular",20.5668867924528
2019-07-29,"regular",20.5649056603774
2019-07-30,"regular",20.5655555555556
2019-07-31,"regular",20.5485342789598
2019-08-01,"regular",20.5393144208038
2019-08-02,"regular",20.530756501182
2019-08-05,"regular",20.5394117647059
2019-08-06,"regular",20.5449647058824
2019-08-07,"regular",20.5526823529412
2019-08-08,"regular",20.5403990610329
2019-08-09,"regular",20.5201643192488
2019-08-12,"regular",20.4831455399061
2019-08-13,"regular",20.4768544600939
2019-08-14,"regular",20.4515492957746
2019-08-15,"regular",20.4269953051643
2019-08-16,"regular",20.4036150234742
2019-08-19,"regular",20.3610798122066
2019-08-20,"regular",20.360985915493
2019-08-21,"regular",20.3690610328639
2019-08-22,"regular",20.3531690140845
2019-08-23,"regular",20.3343427230047
2019-08-27,"regular",20.3344835680751
2019-08-28,"regular",20.3378169014085
2019-08-29,"regular",20.3457746478873
2019-08-30,"regular",20.3764319248826
2019-09-02,"regular",20.4234741784038
2019-09-03,"regular",20.4261267605634
2019-09-04,"regular",20.4226056338028
2019-09-05,"regular",20.4096478873239
2019-09-06,"regular",20.4068075117371
2019-09-09,"regular",20.3849061032864
2019-09-10,"regular",20.3810093896714
2019-09-11,"regular",20.3684741784038
2019-09-12,"regular",20.3705164319249
2019-09-13,"regular",20.3736533957845
2019-09-17,"regular",20.3880093676815
2019-09-18,"regular",20.3866510538642
2019-09-19,"regular",20.3688056206089
2019-09-20,"regular",20.3615925058548
2019-09-23,"regular",20.3667915690867
2019-09-24,"regular",20.3642857142857
2019-09-25,"regular",20.3755269320843
2019-09-26,"regular",20.3858782201405
2019-09-30,"regular",20.4022482435597
2019-10-01,"regular",20.401943793911
2019-10-02,"regular",20.4063700234192
2019-10-03,"regular",20.4033723653396
2019-10-04,"regular",20.4004918032787
2019-10-07,"regular",20.3871028037383
2019-10-08,"regular",20.3904449648712
2019-10-09,"regular",20.3825995316159
2019-10-21,"regular",20.3695560747664
2019-10-30,"regular",20.3344392523364
2019-11-01,"regular",20.3273130841121
2019-11-04,"regular",20.3344626168224
2019-11-05,"regular",20.338738317757
2019-11-06,"regular",20.3488317757009
2019-11-07,"regular",20.3504906542056
2019-11-11,"regular",20.3511448598131
2019-11-13,"regular",20.3545454545455
2019-11-14,"regular",20.3512121212121
2019-11-19,"regular",20.349020979021
2019-11-20,"regular",20.3512121212121
2019-11-26,"regular",20.3722737819026
2019-11-27,"regular",20.3858932714617
2019-11-28,"regular",20.3961948955916
2019-11-29,"regular",20.4356844547564
2019-12-02,"regular",20.4686078886311
2019-12-03,"regular",20.4816009280742
2019-12-04,"regular",20.4912993039443
2019-12-05,"regular",20.4915081206497
2019-12-09,"regular",20.4687935034803
2019-12-11,"regular",20.465313225058
2019-12-12,"regular",20.4581670533643
2019-12-13,"regular",20.4498607888631
2019-12-16,"regular",20.4202552204176
2019-12-17,"regular",20.427656612529
2019-12-18,"regular",20.4396287703016
2019-12-19,"regular",20.4373317865429
2019-12-20,"regular",20.4597679814385
2020-01-08,"regular",20.6060788863109
2020-01-09,"regular",20.5975638051044
2020-01-10,"regular",20.5945707656613
2020-01-13,"regular",20.5660092807425
2020-01-14,"regular",20.5723201856148
2020-01-15,"regular",20.5727610208817
2020-01-16,"regular",20.5612064965197
2020-01-17,"regular",20.5575406032483
2020-01-20,"regular",20.5291183294664
2020-01-21,"regular",20.5428770301624
2020-01-22,"regular",20.5549419953596
2020-01-23,"regular",20.5573085846868
2020-01-24,"regular",20.557494199536
2020-01-27,"regular",20.5517401392111
2020-01-28,"regular",20.5684222737819
2020-01-30,"regular",20.54656612529
2020-01-31,"regular",20.5366821345708
2020-02-04,"regular",20.4893287037037
2020-02-05,"regular",20.4783333333333
2020-02-10,"regular",20.3828868360277
2020-02-11,"regular",20.3796527777778
2020-02-13,"regular",20.3801157407407
2020-02-17,"regular",20.3859259259259
2020-02-18,"regular",20.3957505773672
2020-02-19,"regular",20.4025635103926
2020-02-20,"regular",20.4012702078522
2020-02-21,"regular",20.4067436489607
2020-02-24,"regular",20.4433025404157
2020-02-25,"regular",20.4523787528868
2020-02-26,"regular",20.4584526558891
2020-02-27,"regular",20.4734642032333
2020-02-28,"regular",20.4739260969977
2020-03-02,"regular",20.4043879907621
2020-03-03,"regular",20.4084757505774
2020-03-04,"regular",20.3860046189376
2020-03-05,"regular",20.3807852193995
2020-03-06,"regular",20.3819399538106
2020-03-09,"regular",20.3575750577367
2020-03-10,"regular",20.3642032332564
2020-03-11,"regular",20.3374133949192
2020-03-12,"regular",20.2489376443418
2020-03-13,"regular",20.1529099307159
2020-03-17,"regular",19.6728868360277
2020-03-18,"regular",19.5421709006928
2020-03-19,"regular",19.1950115473441
2020-03-20,"regular",18.9525555555556
2020-03-21,"regular",18.0374444444444
2020-03-22,"regular",18.0290069284065
2020-03-23,"regular",17.9619861431871
2020-03-24,"regular",17.8206697459584
2020-03-25,"regular",17.5873672055427
2020-03-26,"regular",17.1396073903002
2020-03-27,"regular",17.0104849884527
2020-03-28,"regular",16.8716166281755
2020-03-29,"regular",16.6672748267898
2020-03-30,"regular",16.6086143187067
2020-03-31,"regular",16.4772979214781
2020-04-01,"regular",16.2956351039261
2020-04-02,"regular",16.2043648960739
2020-04-03,"regular",16.1213625866051
2020-04-04,"regular",16.0224942263279
2020-04-05,"regular",15.9667436489607
2020-04-06,"regular",15.9640415704388
2020-04-07,"regular",15.9311085450346
2020-04-08,"regular",15.9480831408776
2020-04-09,"regular",15.943233256351
2020-04-10,"regular",15.9022401847575
2020-04-11,"regular",15.8652655889145
2020-04-12,"regular",15.8469053117783
2020-04-13,"regular",15.8440877598152
2020-04-14,"regular",15.8452655889146
2020-04-15,"regular",15.7964434180139
2020-04-16,"regular",15.7857736720554
2020-04-17,"regular",15.7906451612903
2020-04-18,"regular",15.7932258064516
2020-04-19,"regular",15.8063824884793
2020-04-20,"regular",15.8095852534562
2020-04-21,"regular",15.8085714285714
2020-04-22,"regular",15.7821658986175
2020-04-23,"regular",15.7709907834101
2020-04-24,"regular",15.7211520737327
2020-04-25,"regular",15.7002995391705
2020-04-26,"regular",15.6998156682028
2020-04-27,"regular",15.6933870967742
2020-04-28,"regular",15.6909677419355
2020-04-29,"regular",15.6859447004608
2020-04-30,"regular",15.6930875576037
2020-05-01,"regular",15.6957603686636
2020-05-02,"regular",15.7304838709677
2020-05-03,"regular",15.7702304147465
2020-05-04,"regular",15.7919585253456
2020-05-05,"regular",15.8194700460829
2020-05-06,"regular",15.8695852534562
2020-05-07,"regular",15.9733640552995
2020-05-08,"regular",16.2345622119816
2020-05-09,"regular",16.4431105990783
2020-05-10,"regular",16.6261059907834
2020-05-11,"regular",16.6496543778802
2020-05-12,"regular",16.7346313364055
2020-05-13,"regular",16.8831797235023
2020-05-14,"regular",16.9877649769585
2020-05-15,"regular",17.0221889400922
2020-05-16,"regular",17.034930875576
2020-05-17,"regular",17.0757142857143
2020-05-18,"regular",17.0800921658986
2020-05-19,"regular",17.0985714285714
2020-05-20,"regular",17.1882488479263
2020-05-21,"regular",17.2913133640553
2020-05-22,"regular",17.4461059907834
2020-05-23,"regular",17.5448156682028
2020-05-24,"regular",17.6129493087558
2020-05-25,"regular",17.6207603686636
2020-05-26,"regular",17.6399769585253
2020-05-27,"regular",17.6764055299539
2020-05-28,"regular",17.6941705069124
2020-05-29,"regular",17.7086866359447
2020-05-30,"regular",17.7032718894009
2020-05-31,"regular",17.708732718894
2020-06-01,"regular",17.7062903225806
2020-06-02,"regular",17.7161751152074
2020-06-03,"regular",17.722534562212
2020-06-04,"regular",17.7297926267281
2020-06-05,"regular",17.7494700460829
2020-06-06,"regular",17.7601843317972
2020-06-07,"regular",17.7787096774194
2020-06-08,"regular",17.783732718894
2020-06-09,"regular",17.7977649769585
2020-06-10,"regular",17.8863824884793
2020-06-11,"regular",17.9578110599078
2020-06-12,"regular",18.027534562212
2020-06-13,"regular",18.0920046082949
2020-06-14,"regular",18.114400921659
2020-06-15,"regular",18.1121658986175
2020-06-16,"regular",18.121198156682
2020-06-17,"regular",18.1209677419355
2020-06-18,"regular",18.1548617511521
2020-06-19,"regular",18.2112211981567
2020-06-20,"regular",18.2641935483871
2020-06-21,"regular",18.4179262672811
2020-06-22,"regular",18.4400921658986
2020-06-23,"regular",18.4892396313364
2020-06-24,"regular",18.6214976958525
2020-06-25,"regular",18.7108986175115
2020-06-26,"regular",18.8130875576037
2020-06-27,"regular",18.8698387096774
2020-06-28,"regular",18.8878571428571
2020-06-29,"regular",18.8874826789838
2020-06-30,"regular",18.9041801385681
2020-07-01,"regular",18.8967205542725
2020-07-02,"regular",18.9481062355658
2020-07-03,"regular",19.0176212471132
2020-07-04,"regular",19.0533256351039
2020-07-05,"regular",19.0960046189376
2020-07-06,"regular",19.1018937644342
2020-07-07,"regular",19.1266974595843
2020-07-08,"regular",19.1650115473441
2020-07-09,"regular",19.1904849884527
2020-07-10,"regular",19.2231639722864
2020-07-11,"regular",19.283233256351
2020-07-12,"regular",19.3261893764434
2020-07-13,"regular",19.3293302540416
2020-07-14,"regular",19.3418244803695
2020-07-15,"regular",19.3622401847575
2020-07-16,"regular",19.383233256351
2020-07-17,"regular",19.3871362586605
2020-07-18,"regular",19.4046420323326
2020-07-19,"regular",19.4043648960739
2020-07-20,"regular",19.4023556581986
2020-07-21,"regular",19.4076443418014
2020-07-22,"regular",19.3847344110855
2020-07-23,"regular",19.3789376443418
2020-07-24,"regular",19.3910854503464
2020-07-25,"regular",19.3960046189376
2020-07-26,"regular",19.3941108545035
2020-07-27,"regular",19.3859815242494
2020-07-28,"regular",19.3926558891455
2020-07-29,"regular",19.3907390300231
2020-07-30,"regular",19.3840184757506
2020-07-31,"regular",19.3676905311778
2020-08-01,"regular",19.3445496535797
2020-08-02,"regular",19.3142263279446
2020-08-03,"regular",19.299584295612
2020-08-04,"regular",19.2978752886836
2020-08-05,"regular",19.2652886836028
2020-08-06,"regular",19.2443187066975
2020-08-07,"regular",19.2393533487298
2020-08-08,"regular",19.2247113163972
2020-08-09,"regular",19.2076443418014
2020-08-10,"regular",19.1953579676674
2020-08-11,"regular",19.2026789838337
2020-08-12,"regular",19.1930023094688
2020-08-13,"regular",19.1821939953811
2020-08-14,"regular",19.1742032332563
2020-08-15,"regular",19.1662355658199
2020-08-16,"regular",19.1575057736721
2020-08-17,"regular",19.1500461893764
2020-08-18,"regular",19.1588221709007
2020-08-19,"regular",19.1522401847575
2020-08-20,"regular",19.1499307159353
2020-08-21,"regular",19.1584988452656
2020-08-22,"regular",19.1562124711316
2020-08-23,"regular",19.1710161662818
2020-08-24,"regular",19.1647113163972
2020-08-25,"regular",19.1766974595843
2020-08-26,"regular",19.1793071593533
2020-08-27,"regular",19.2355427251732
2020-08-28,"regular",19.2961662817552
2020-08-29,"regular",19.3451963048499
2020-08-30,"regular",19.3470669745958
2020-08-31,"regular",19.3417782909931
2020-09-01,"regular",19.343025404157
2020-09-02,"regular",19.3386605080831
2020-09-03,"regular",19.3206466512702
2020-09-04,"regular",19.3084757505774
2020-09-05,"regular",19.2969053117783
2020-09-06,"regular",19.2775288683603
2020-09-07,"regular",19.2632794457275
2020-09-08,"regular",19.270207852194
2020-09-09,"regular",19.249376443418
2020-09-10,"regular",19.2233718244804
2020-09-11,"regular",19.1890762124711
2020-09-12,"regular",19.1518013856813
2020-09-13,"regular",19.083064516129
2020-09-14,"regular",19.0650460829493
2020-09-15,"regular",19.0524884792627
2020-09-16,"regular",19.0002304147465
2020-09-17,"regular",18.9562903225806
2020-09-18,"regular",18.9491013824885
2020-09-19,"regular",18.9135714285714
2020-09-20,"regular",18.9009447004608
2020-09-21,"regular",18.9011520737327
2020-09-22,"regular",18.9166820276498
2020-09-23,"regular",18.9260599078341
2020-09-24,"regular",18.9141244239631
2020-09-25,"regular",18.9057142857143
2020-09-26,"regular",18.8971198156682
2020-09-27,"regular",18.9017741935484
2020-09-28,"regular",18.9006221198157
2020-09-29,"regular",18.9279953917051
2020-09-30,"regular",18.9851382488479
2020-10-01,"regular",19.0951382488479
2020-10-02,"regular",19.1273502304147
2020-10-03,"regular",19.1070506912442
2020-10-04,"regular",19.1002304147465
2020-10-05,"regular",19.094331797235
2020-10-06,"regular",19.0973502304147
2020-10-07,"regular",19.0539861751152
2020-10-08,"regular",19.0393087557604
2020-10-09,"regular",19.0431566820277
2020-10-10,"regular",19.0411751152074
2020-10-11,"regular",19.0390552995392
2020-10-12,"regular",19.0395391705069
2020-10-13,"regular",19.0444239631336
2020-10-14,"regular",19.0232718894009
2020-10-15,"regular",19.0047004608295
2020-10-16,"regular",18.9849539170507
2020-10-17,"regular",18.9537557603687
2020-10-18,"regular",18.9275115207373
2020-10-19,"regular",18.9214055299539
2020-10-20,"regular",18.9225115207373
2020-10-21,"regular",18.885
2020-10-22,"regular",18.8499078341014
2020-10-23,"regular",18.8085253456221
2020-10-24,"regular",18.7546774193548
2020-10-25,"regular",18.7132949308756
2020-10-26,"regular",18.6994470046083
2020-10-27,"regular",18.6976267281106
2020-10-28,"regular",18.6367511520737
2020-10-29,"regular",18.5538709677419
2020-10-30,"regular",18.5108294930876
2020-10-31,"regular",18.4489631336406
2020-11-01,"regular",18.3791705069124
2020-11-02,"regular",18.3699078341014
2020-11-03,"regular",18.3453225806452
2020-11-04,"regular",18.2687788018433
2020-11-05,"regular",18.2055069124424
2020-11-06,"regular",18.1647004608295
2020-11-07,"regular",18.1392165898617
2020-11-08,"regular",18.1073271889401
2020-11-09,"regular",18.0918433179724
2020-11-10,"regular",18.08866359447
2020-11-11,"regular",18.043732718894
2020-11-12,"regular",18.0211059907834
2020-11-13,"regular",18.0207142857143
2020-11-14,"regular",18.0110368663594
2020-11-15,"regular",18.0006451612903
2020-11-16,"regular",17.9949769585253
2020-11-17,"regular",17.9925806451613
2020-11-18,"regular",17.983133640553
2020-11-19,"regular",17.9597695852535
2020-11-20,"regular",17.941866359447
2020-11-21,"regular",17.9134331797235
2020-11-22,"regular",17.9031566820276
2020-11-23,"regular",17.8970967741935
2020-11-24,"regular",17.8953225806452
2020-11-25,"regular",17.8802534562212
2020-11-26,"regular",17.883133640553
2020-11-27,"regular",17.9001612903226
2020-11-28,"regular",17.9397004608295
2020-11-29,"regular",17.9730184331797
2020-11-30,"regular",17.9752534562212
2020-12-01,"regular",17.9962442396313
2020-12-02,"regular",18.0189861751152
2020-12-03,"regular",18.0373502304147
2020-12-04,"regular",18.0377649769585
2020-12-05,"regular",18.0298387096774
2020-12-06,"regular",18.0236866359447
2020-12-07,"regular",18.0246774193548
2020-12-08,"regular",18.0352995391705
2020-12-09,"regular",18.0421658986175
2020-12-10,"regular",18.0412211981567
2020-12-11,"regular",18.0346543778802
2020-12-12,"regular",18.0329262672811
2020-12-13,"regular",18.0637557603687
2020-12-14,"regular",18.0595161290323
2020-12-15,"regular",18.0816820276498
2020-12-16,"regular",18.1263594470046
2020-12-18,"regular",18.176866359447
2020-12-19,"regular",18.2000230414747
2020-12-20,"regular",18.2632949308756
2020-12-21,"regular",18.2736866359447
2020-12-22,"regular",18.3044470046083
2020-12-23,"regular",18.3721658986175
2020-12-24,"regular",18.393732718894
2020-12-25,"regular",18.4120737327189
2020-12-26,"regular",18.4152304147465
2020-12-27,"regular",18.4202534562212
2020-12-28,"regular",18.4214516129032
2020-12-29,"regular",18.4338940092166
2020-12-30,"regular",18.454331797235
2020-12-31,"regular",18.4566129032258
2021-01-01,"regular",18.4688940092166
2021-01-02,"regular",18.5073271889401
2021-01-03,"regular",18.53633640553
2021-01-04,"regular",18.5438940092166
2021-01-05,"regular",18.5652995391705
2021-01-06,"regular",18.6341013824885
2021-01-07,"regular",18.6567511520737
2021-01-08,"regular",18.7412903225806
2021-01-09,"regular",18.8223271889401
2021-01-10,"regular",18.8898156682028
2021-01-11,"regular",18.9041935483871
2021-01-12,"regular",18.9391474654378
2021-01-13,"regular",19.0902304147465
2021-01-14,"regular",19.2191935483871
2021-01-15,"regular",19.319331797235
2021-01-16,"regular",19.4009216589862
2021-01-17,"regular",19.4558986175115
2021-01-18,"regular",19.4575806451613
2021-01-19,"regular",19.4808755760369
2021-01-20,"regular",19.5047695852535
2021-01-21,"regular",19.5251152073733
2021-01-22,"regular",19.5332258064516
2021-01-23,"regular",19.5474193548387
2021-01-24,"regular",19.5595391705069
2021-01-25,"regular",19.5623271889401
2021-01-26,"regular",19.5646313364055
2021-01-27,"regular",19.5873502304147
2021-01-28,"regular",19.6178571428571
2021-01-29,"regular",19.6563824884793
2021-01-30,"regular",19.6913133640553
2021-01-31,"regular",19.7129723502304
2021-02-01,"regular",19.7200230414747
2021-02-02,"regular",19.7210722610723
2021-02-03,"regular",19.738951048951
2021-02-04,"regular",19.7587412587413
2021-02-05,"regular",19.7858741258741
2021-02-06,"regular",19.817365967366
2021-02-07,"regular",19.8544988344988
2021-02-08,"regular",19.8558508158508
2021-02-09,"regular",19.8813286713287
2021-02-10,"regular",19.9128438228438
2021-02-11,"regular",19.9251860465116
2021-02-12,"regular",19.948
2021-02-13,"regular",19.9703953488372
2021-02-14,"regular",19.9760930232558
2021-02-15,"regular",19.977511627907
2021-02-16,"regular",19.9880697674419
2021-02-17,"regular",19.9988372093023
2021-02-18,"regular",20.0184418604651
2021-02-19,"regular",20.0630465116279
2021-02-20,"regular",20.1088604651163
2021-02-21,"regular",20.1399302325581
2021-02-22,"regular",20.1509302325581
2021-02-23,"regular",20.1722558139535
2021-02-24,"regular",20.2146976744186
2021-02-25,"regular",20.2518604651163
2021-02-26,"regular",20.2861162790698
2021-02-27,"regular",20.3138694638695
2021-02-28,"regular",20.3415617715618
2021-03-01,"regular",20.3526279069767
2021-03-02,"regular",20.3587906976744
2021-03-03,"regular",20.3975581395349
2021-03-04,"regular",20.4281627906977
2021-03-05,"regular",20.4682093023256
2021-03-06,"regular",20.4848604651163
2021-03-07,"regular",20.4969534883721
2021-03-08,"regular",20.499488372093
2021-03-09,"regular",20.5168604651163
2021-03-10,"regular",20.5456046511628
2021-03-11,"regular",20.5783953488372
2021-03-12,"regular",20.6220930232558
2021-03-13,"regular",20.6522325581395
2021-03-14,"regular",20.6617209302326
2021-03-15,"regular",20.663488372093
2021-03-16,"regular",20.6682790697674
2021-03-17,"regular",20.6744418604651
2021-03-18,"regular",20.671511627907
2021-03-19,"regular",20.6725813953488
2021-03-21,"regular",20.6475581395349
2021-03-22,"regular",20.6465348837209
2021-03-23,"regular",20.6472790697674
2021-03-24,"regular",20.6306279069767
2021-03-25,"regular",20.6258372093023
2021-03-26,"regular",20.6187674418605
2021-03-27,"regular",20.6107209302326
2021-03-28,"regular",20.6005348837209
2021-03-29,"regular",20.5997674418605
2021-03-30,"regular",20.6071627906977
2021-03-31,"regular",20.6067906976744
2021-04-01,"regular",20.6121395348837
2021-04-02,"regular",20.6277441860465
2021-04-03,"regular",20.6219534883721
2021-04-05,"regular",20.625023255814
2021-04-06,"regular",20.631023255814
2021-04-07,"regular",20.6306046511628
2021-04-08,"regular",20.6309534883721
2021-04-09,"regular",20.6268604651163
2021-04-10,"regular",20.6177209302326
2021-04-11,"regular",20.5948372093023
2021-04-12,"regular",20.5937209302326
2021-04-13,"regular",20.5953255813953
2021-04-14,"regular",20.5789302325581
2021-04-15,"regular",20.5678139534884
2021-04-16,"regular",20.5538372093023
2021-04-17,"regular",20.5541860465116
2021-04-18,"regular",20.5588139534884
2021-04-19,"regular",20.5626279069767
2021-04-20,"regular",20.5693255813953
2021-04-21,"regular",20.5752093023256
2021-04-22,"regular",20.5795348837209
2021-04-23,"regular",20.5766744186047
2021-04-24,"regular",20.5534418604651
2021-04-25,"regular",20.5453255813953
2021-04-26,"regular",20.5455581395349
2021-04-27,"regular",20.554488372093
2021-04-28,"regular",20.5364186046512
2021-04-29,"regular",20.5316744186047
2021-04-30,"regular",20.5329534883721
2021-05-01,"regular",20.5457441860465
2021-05-02,"regular",20.5475581395349
2021-05-03,"regular",20.5465581395349
2021-05-04,"regular",20.5555348837209
2021-05-05,"regular",20.5613953488372
2021-05-06,"regular",20.5690465116279
2021-05-07,"regular",20.5761162790698
2021-05-08,"regular",20.5784651162791
2021-05-09,"regular",20.5756511627907
2021-05-10,"regular",20.5750465116279
2021-05-11,"regular",20.5832558139535
2021-05-12,"regular",20.5821395348837
2021-05-13,"regular",20.5830465116279
2021-05-14,"regular",20.5826046511628
2021-05-15,"regular",20.5813953488372
2021-05-16,"regular",20.5738139534884
2021-05-17,"regular",20.5739302325581
2021-05-18,"regular",20.5805348837209
2021-05-19,"regular",20.5716279069767
2021-05-20,"regular",20.5702558139535
2021-05-21,"regular",20.57
2021-05-22,"regular",20.566488372093
2021-05-23,"regular",20.5466744186047
2021-05-24,"regular",20.5427209302326
