"Municipio","year","tipo","valor"
"Jalostotitlán",2016,"Ingresos",145515531
"Jalostotitlán",2017,"Ingresos",154706661
"Jalostotitlán",2018,"Ingresos",142285203
"Jalostotitlán",2019,"Ingresos",146652302
"Jalostotitlán",2020,"Ingresos",140164987
"Jalostotitlán",2021,"Ingresos",167580286
"Jamay",1989,"Ingresos",465360
"Jamay",1990,"Ingresos",661272
"Jamay",1991,"Ingresos",977871
"Jamay",1992,"Ingresos",1344205
"Jamay",1993,"Ingresos",1852995
"Jamay",1994,"Ingresos",2068000
"Jamay",1995,"Ingresos",3183303
"Jamay",1996,"Ingresos",4845230
"Jamay",1997,"Ingresos",7133170
"Jamay",1998,"Ingresos",11146310
"Jamay",1999,"Ingresos",14473808
"Jamay",2000,"Ingresos",19488401
"Jamay",2002,"Ingresos",23049733
"Jamay",2003,"Ingresos",27204095
"Jamay",2004,"Ingresos",33134834
"Jamay",2005,"Ingresos",36008991
"Jamay",2006,"Ingresos",40053701
"Jamay",2007,"Ingresos",45871038
"Jamay",2008,"Ingresos",54068996
"Jamay",2009,"Ingresos",64791523
"Jamay",2010,"Ingresos",49560320
"Jamay",2011,"Ingresos",61449988
"Jamay",2012,"Ingresos",67765951
"Jamay",2013,"Ingresos",66283875
"Jamay",2014,"Ingresos",81362185
"Jamay",2015,"Ingresos",96127183
"Jamay",2016,"Ingresos",71902346
"Jamay",2017,"Ingresos",82711421
"Jamay",2018,"Ingresos",96599563
"Jamay",2019,"Ingresos",108406242
"Jamay",2020,"Ingresos",96668122
"Jamay",2021,"Ingresos",132730596
"Jesús María",1989,"Ingresos",584325
"Jesús María",1990,"Ingresos",1032030
"Jesús María",1991,"Ingresos",1605102
"Jesús María",1992,"Ingresos",2340603
"Jesús María",1993,"Ingresos",3125287
"Jesús María",1994,"Ingresos",3763513
"Jesús María",1995,"Ingresos",4020935
"Jesús María",1996,"Ingresos",5795402
"Jesús María",1997,"Ingresos",9260404
"Jesús María",1998,"Ingresos",17529349
"Jesús María",1999,"Ingresos",22555251
"Jesús María",2000,"Ingresos",29233775
"Jesús María",2001,"Ingresos",35513227
"Jesús María",2002,"Ingresos",34937712
"Jesús María",2003,"Ingresos",40420829
"Jesús María",2004,"Ingresos",42058626
"Jesús María",2005,"Ingresos",49767252
"Jesús María",2006,"Ingresos",60605704
"Jesús María",2007,"Ingresos",56832679
"Jesús María",2008,"Ingresos",83515867
"Jesús María",2009,"Ingresos",98370006
"Jesús María",2010,"Ingresos",70339192
"Jesús María",2011,"Ingresos",77845866
"Jesús María",2012,"Ingresos",78734909
"Jesús María",2013,"Ingresos",69180294
"Jesús María",2015,"Ingresos",82382003
"Jesús María",2016,"Ingresos",92580413
"Jesús María",2017,"Ingresos",87292659
"Jesús María",2018,"Ingresos",97497007
"Jesús María",2019,"Ingresos",99010833
"Jesús María",2020,"Ingresos",112727909
"Jesús María",2021,"Ingresos",104063359
"Jilotlán de los Dolores",1989,"Ingresos",673283
"Jilotlán de los Dolores",1990,"Ingresos",931216
"Jilotlán de los Dolores",1991,"Ingresos",1088651
"Jilotlán de los Dolores",1992,"Ingresos",1693370
"Jilotlán de los Dolores",1993,"Ingresos",1676090
"Jilotlán de los Dolores",1994,"Ingresos",1599172
"Jilotlán de los Dolores",1995,"Ingresos",2334285
"Jilotlán de los Dolores",1996,"Ingresos",3168393
"Jilotlán de los Dolores",1997,"Ingresos",4167185
"Jilotlán de los Dolores",1998,"Ingresos",10139241
"Jilotlán de los Dolores",1999,"Ingresos",12519060
"Jilotlán de los Dolores",2000,"Ingresos",16601069
"Jilotlán de los Dolores",2001,"Ingresos",19328248
"Jilotlán de los Dolores",2002,"Ingresos",21455303
"Jilotlán de los Dolores",2003,"Ingresos",19420680
"Jilotlán de los Dolores",2004,"Ingresos",23342262
"Jilotlán de los Dolores",2005,"Ingresos",27396838
"Jilotlán de los Dolores",2006,"Ingresos",32540859
"Jilotlán de los Dolores",2007,"Ingresos",33254921
"Jilotlán de los Dolores",2008,"Ingresos",44131739
"Jilotlán de los Dolores",2010,"Ingresos",50995158
"Jilotlán de los Dolores",2011,"Ingresos",47319646
"Jilotlán de los Dolores",2013,"Ingresos",48375911
"Jilotlán de los Dolores",2016,"Ingresos",62680455
"Jilotlán de los Dolores",2019,"Ingresos",118832687
"Jilotlán de los Dolores",2020,"Ingresos",91254091
"Jilotlán de los Dolores",2021,"Ingresos",83752300
"Jocotepec",1989,"Ingresos",1050415
"Jocotepec",1990,"Ingresos",1968320
"Jocotepec",1991,"Ingresos",2461620
"Jocotepec",1992,"Ingresos",4045378
"Jocotepec",1993,"Ingresos",5168283
"Jocotepec",1994,"Ingresos",5136624
"Jocotepec",1995,"Ingresos",6720862
"Jocotepec",1996,"Ingresos",10217698
"Jocotepec",1997,"Ingresos",12867716
"Jocotepec",1998,"Ingresos",19190177
"Jocotepec",1999,"Ingresos",31873151
"Jocotepec",2000,"Ingresos",37387331
"Jocotepec",2001,"Ingresos",39769736
"Jocotepec",2002,"Ingresos",50918582
"Jocotepec",2003,"Ingresos",45146534
"Jocotepec",2004,"Ingresos",49783088
"Jocotepec",2005,"Ingresos",67883007
"Jocotepec",2006,"Ingresos",71848624
"Jocotepec",2007,"Ingresos",86375726
"Jocotepec",2008,"Ingresos",124932208
"Jocotepec",2009,"Ingresos",132960016
"Jocotepec",2010,"Ingresos",115617911
"Jocotepec",2011,"Ingresos",146164718
"Jocotepec",2012,"Ingresos",137427204
"Jocotepec",2013,"Ingresos",117691524
"Jocotepec",2014,"Ingresos",141685561
"Jocotepec",2015,"Ingresos",139028771
"Jocotepec",2016,"Ingresos",160870577
"Jocotepec",2017,"Ingresos",189072850
"Jocotepec",2018,"Ingresos",186892705
"Jocotepec",2019,"Ingresos",226268301
"Jocotepec",2020,"Ingresos",230928673
"Jocotepec",2021,"Ingresos",253344835
"Juanacatlán",1989,"Ingresos",460796
"Juanacatlán",1990,"Ingresos",806605
"Juanacatlán",1991,"Ingresos",1053521
"Juanacatlán",1992,"Ingresos",1532143
"Juanacatlán",1993,"Ingresos",1665761
"Juanacatlán",1994,"Ingresos",2055753
"Juanacatlán",1995,"Ingresos",2845700
"Juanacatlán",1996,"Ingresos",4653087
"Juanacatlán",1997,"Ingresos",6454038
"Juanacatlán",1998,"Ingresos",7681538
"Juanacatlán",1999,"Ingresos",11283530
"Juanacatlán",2000,"Ingresos",14688762
"Juanacatlán",2001,"Ingresos",14723890
"Juanacatlán",2002,"Ingresos",15951136
"Juanacatlán",2003,"Ingresos",15951136
"Juanacatlán",2004,"Ingresos",19096000
"Juanacatlán",2005,"Ingresos",23747235
"Juanacatlán",2006,"Ingresos",38551253
"Juanacatlán",2007,"Ingresos",25474534
"Juanacatlán",2008,"Ingresos",52369949
"Juanacatlán",2009,"Ingresos",84220765
"Juanacatlán",2010,"Ingresos",41442483
"Juanacatlán",2011,"Ingresos",37147935
"Juanacatlán",2013,"Ingresos",62562083
"Juanacatlán",2014,"Ingresos",63157916
"Juanacatlán",2015,"Ingresos",64936220
"Juanacatlán",2016,"Ingresos",51267124
"Juanacatlán",2017,"Ingresos",69835439
"Juanacatlán",2019,"Ingresos",73655351
"Juanacatlán",2020,"Ingresos",78323815
"Juanacatlán",2021,"Ingresos",84147372
"Juchitlán",1989,"Ingresos",440527
"Juchitlán",1990,"Ingresos",844948
"Juchitlán",1991,"Ingresos",982002
"Juchitlán",1992,"Ingresos",1292578
"Juchitlán",1993,"Ingresos",1533292
"Juchitlán",1994,"Ingresos",1630403
"Juchitlán",1995,"Ingresos",2123052
"Juchitlán",1996,"Ingresos",3261938
"Juchitlán",1997,"Ingresos",4715653
"Juchitlán",1998,"Ingresos",6220326
"Juchitlán",1999,"Ingresos",8035725
"Juchitlán",2000,"Ingresos",10637910
"Juchitlán",2001,"Ingresos",10366943
"Juchitlán",2002,"Ingresos",10774983
"Juchitlán",2003,"Ingresos",13553538
"Juchitlán",2004,"Ingresos",11685422
"Juchitlán",2005,"Ingresos",14915451
"Juchitlán",2006,"Ingresos",15762098
"Juchitlán",2007,"Ingresos",14513173
"Juchitlán",2008,"Ingresos",23626892
"Juchitlán",2009,"Ingresos",35649087
"Juchitlán",2010,"Ingresos",25605073
"Juchitlán",2011,"Ingresos",26526027
"Juchitlán",2012,"Ingresos",39998723
"Juchitlán",2013,"Ingresos",33697041
"Juchitlán",2014,"Ingresos",40831343
"Juchitlán",2015,"Ingresos",28482241
"Juchitlán",2016,"Ingresos",36884717
"Juchitlán",2017,"Ingresos",43633869
"Juchitlán",2018,"Ingresos",36025069
"Juchitlán",2019,"Ingresos",38175859
"Juchitlán",2020,"Ingresos",36981564
"Juchitlán",2021,"Ingresos",35110272
"Lagos de Moreno",1989,"Ingresos",6307032
"Lagos de Moreno",1990,"Ingresos",11002165
"Lagos de Moreno",1991,"Ingresos",16760899
"Lagos de Moreno",1992,"Ingresos",24034387
"Lagos de Moreno",1993,"Ingresos",29734563
"Lagos de Moreno",1994,"Ingresos",33487279
"Lagos de Moreno",1995,"Ingresos",30675407
"Lagos de Moreno",1996,"Ingresos",36967010
"Lagos de Moreno",1997,"Ingresos",49605294
"Lagos de Moreno",1998,"Ingresos",87024205
"Lagos de Moreno",1999,"Ingresos",118617396
"Lagos de Moreno",2000,"Ingresos",150298130
"Lagos de Moreno",2001,"Ingresos",162144817
"Lagos de Moreno",2002,"Ingresos",183657884
"Lagos de Moreno",2003,"Ingresos",200944595
"Lagos de Moreno",2004,"Ingresos",209921088
"Lagos de Moreno",2005,"Ingresos",233047201
"Lagos de Moreno",2006,"Ingresos",260022759
"Lagos de Moreno",2007,"Ingresos",301458414
"Lagos de Moreno",2008,"Ingresos",321778897
"Lagos de Moreno",2009,"Ingresos",382955189
"Lagos de Moreno",2010,"Ingresos",331392263
"Lagos de Moreno",2011,"Ingresos",429129971
"Lagos de Moreno",2012,"Ingresos",389746761
"Lagos de Moreno",2013,"Ingresos",519474018
"Lagos de Moreno",2014,"Ingresos",503932757
"Lagos de Moreno",2015,"Ingresos",458964000
"Lagos de Moreno",2016,"Ingresos",495005283
"Lagos de Moreno",2017,"Ingresos",570289043
"Lagos de Moreno",2018,"Ingresos",582498173
"Lagos de Moreno",2019,"Ingresos",610854216
"Lagos de Moreno",2020,"Ingresos",669195389
"Lagos de Moreno",2021,"Ingresos",704213380
"El Limón",1989,"Ingresos",393142
"El Limón",1990,"Ingresos",617845
"El Limón",1991,"Ingresos",886720
"El Limón",1992,"Ingresos",936176
"El Limón",1993,"Ingresos",1288291
"El Limón",1994,"Ingresos",1443227
"El Limón",1995,"Ingresos",1640807
"El Limón",1996,"Ingresos",2814032
"El Limón",1997,"Ingresos",5304711
"El Limón",1998,"Ingresos",5934504
"El Limón",1999,"Ingresos",8710319
"El Limón",2000,"Ingresos",1383089
"El Limón",2001,"Ingresos",10758562
"El Limón",2002,"Ingresos",11561970
"El Limón",2003,"Ingresos",12606881
"El Limón",2004,"Ingresos",12255162
"El Limón",2005,"Ingresos",15468577
"El Limón",2006,"Ingresos",20062469
"El Limón",2007,"Ingresos",15791104
"El Limón",2008,"Ingresos",22952825
"El Limón",2009,"Ingresos",23206783
"El Limón",2010,"Ingresos",34326968
"El Limón",2012,"Ingresos",24715708
"El Limón",2013,"Ingresos",30965752
"El Limón",2014,"Ingresos",44636351
"El Limón",2015,"Ingresos",35294878
"El Limón",2016,"Ingresos",33523359
"El Limón",2017,"Ingresos",36408041
"El Limón",2018,"Ingresos",33863267
"El Limón",2019,"Ingresos",37918030
"El Limón",2020,"Ingresos",34857873
"El Limón",2021,"Ingresos",36357342
"Magdalena",1989,"Ingresos",614156
"Magdalena",1990,"Ingresos",1071793
"Magdalena",1991,"Ingresos",1321224
"Magdalena",1992,"Ingresos",1850649
"Magdalena",1993,"Ingresos",3289025
"Magdalena",1994,"Ingresos",4172471
"Magdalena",1995,"Ingresos",4461567
"Magdalena",1996,"Ingresos",5832612
"Magdalena",1997,"Ingresos",7666545
"Magdalena",1998,"Ingresos",9341651
"Magdalena",1999,"Ingresos",16275208
"Magdalena",2000,"Ingresos",16849146
"Magdalena",2001,"Ingresos",19283169
"Magdalena",2002,"Ingresos",21363164
"Magdalena",2003,"Ingresos",23022705
"Magdalena",2004,"Ingresos",26579072
"Magdalena",2005,"Ingresos",33637129
"Magdalena",2006,"Ingresos",37504902
"Magdalena",2007,"Ingresos",34111843
"Magdalena",2008,"Ingresos",54836340
"Magdalena",2010,"Ingresos",52047391
"Magdalena",2011,"Ingresos",68307586
"Magdalena",2012,"Ingresos",62164026
"Magdalena",2013,"Ingresos",54926690
"Magdalena",2014,"Ingresos",58280839
"Magdalena",2015,"Ingresos",64043200
"Magdalena",2016,"Ingresos",68923593
"Magdalena",2018,"Ingresos",105007782
"Magdalena",2019,"Ingresos",98905429
"Magdalena",2020,"Ingresos",95190192
"Magdalena",2021,"Ingresos",87138822
"Santa María del Oro",1989,"Ingresos",206192
"Santa María del Oro",1990,"Ingresos",385152
"Santa María del Oro",1991,"Ingresos",420902
"Santa María del Oro",1992,"Ingresos",607670
"Santa María del Oro",1993,"Ingresos",671504
"Santa María del Oro",1994,"Ingresos",807251
"Santa María del Oro",1995,"Ingresos",919673
"Santa María del Oro",1996,"Ingresos",1784824
"Santa María del Oro",1997,"Ingresos",2774790
"Santa María del Oro",1998,"Ingresos",4665509
"Santa María del Oro",1999,"Ingresos",6117828
"Santa María del Oro",2000,"Ingresos",7440908
"Santa María del Oro",2001,"Ingresos",7994773
"Santa María del Oro",2002,"Ingresos",8775984
"Santa María del Oro",2003,"Ingresos",9180641
"Santa María del Oro",2004,"Ingresos",9203773
"Santa María del Oro",2005,"Ingresos",10188219
"Santa María del Oro",2006,"Ingresos",12181785
"Santa María del Oro",2007,"Ingresos",14819030
"Santa María del Oro",2008,"Ingresos",17695913
"Santa María del Oro",2009,"Ingresos",19075451
"Santa María del Oro",2010,"Ingresos",18535821
"Santa María del Oro",2011,"Ingresos",28441463
"Santa María del Oro",2012,"Ingresos",25046217
"Santa María del Oro",2013,"Ingresos",29183052
"Santa María del Oro",2014,"Ingresos",36487467
"Santa María del Oro",2015,"Ingresos",35733268
"Santa María del Oro",2016,"Ingresos",33758595
"Santa María del Oro",2017,"Ingresos",41982150
"Santa María del Oro",2018,"Ingresos",42050656
"Santa María del Oro",2019,"Ingresos",49094357
"Santa María del Oro",2020,"Ingresos",45211946
"Santa María del Oro",2021,"Ingresos",51231706
"La Manzanilla de la Paz",1989,"Ingresos",563817
"La Manzanilla de la Paz",1990,"Ingresos",656063
"La Manzanilla de la Paz",1991,"Ingresos",807204
"La Manzanilla de la Paz",1992,"Ingresos",1218896
"La Manzanilla de la Paz",1993,"Ingresos",1371959
"La Manzanilla de la Paz",1994,"Ingresos",1350271
"La Manzanilla de la Paz",1995,"Ingresos",1862430
"La Manzanilla de la Paz",1996,"Ingresos",3293148
"La Manzanilla de la Paz",1997,"Ingresos",4986477
"La Manzanilla de la Paz",1998,"Ingresos",5131372
"La Manzanilla de la Paz",1999,"Ingresos",6054030
"La Manzanilla de la Paz",2000,"Ingresos",7692269
"La Manzanilla de la Paz",2001,"Ingresos",8004818
"La Manzanilla de la Paz",2002,"Ingresos",10799839
"La Manzanilla de la Paz",2004,"Ingresos",9266610
"La Manzanilla de la Paz",2005,"Ingresos",11957233
"La Manzanilla de la Paz",2006,"Ingresos",18403942
"La Manzanilla de la Paz",2007,"Ingresos",18700225
"La Manzanilla de la Paz",2008,"Ingresos",24770651
"La Manzanilla de la Paz",2010,"Ingresos",28072796
"La Manzanilla de la Paz",2011,"Ingresos",20579995
"La Manzanilla de la Paz",2013,"Ingresos",29550756
"La Manzanilla de la Paz",2014,"Ingresos",42744368
"La Manzanilla de la Paz",2016,"Ingresos",21856359
"La Manzanilla de la Paz",2017,"Ingresos",31849193
"La Manzanilla de la Paz",2018,"Ingresos",36260611
"La Manzanilla de la Paz",2019,"Ingresos",28679231
"La Manzanilla de la Paz",2020,"Ingresos",106239367
"La Manzanilla de la Paz",2021,"Ingresos",28275156
"Mascota",1989,"Ingresos",805966
"Mascota",1990,"Ingresos",1514898
"Mascota",1991,"Ingresos",1689562
"Mascota",1992,"Ingresos",2280087
"Mascota",1993,"Ingresos",2940019
"Mascota",1994,"Ingresos",3795240
"Mascota",1995,"Ingresos",4568000
"Mascota",1996,"Ingresos",4847189
"Mascota",1997,"Ingresos",6200457
"Mascota",1998,"Ingresos",10493606
"Mascota",1999,"Ingresos",14085012
"Mascota",2000,"Ingresos",20235546
"Mascota",2001,"Ingresos",21044705
"Mascota",2002,"Ingresos",25677262
"Mascota",2003,"Ingresos",30635491
"Mascota",2004,"Ingresos",25654046
"Mascota",2005,"Ingresos",31985533
"Mascota",2006,"Ingresos",43430175
"Mascota",2007,"Ingresos",43675890
"Mascota",2008,"Ingresos",53850557
"Mascota",2009,"Ingresos",57327386
"Mascota",2010,"Ingresos",56129080
"Mascota",2013,"Ingresos",62002382
"Mascota",2014,"Ingresos",66142768
"Mascota",2015,"Ingresos",79917853
"Mascota",2018,"Ingresos",17669803
"Mascota",2019,"Ingresos",83919254
"Mascota",2020,"Ingresos",108859899
"Mascota",2021,"Ingresos",91505296
"Mazamitla",1989,"Ingresos",561310
"Mazamitla",1990,"Ingresos",936387
"Mazamitla",1991,"Ingresos",1350165
"Mazamitla",1992,"Ingresos",2017055
"Mazamitla",1993,"Ingresos",2162248
"Mazamitla",1994,"Ingresos",2871932
"Mazamitla",1995,"Ingresos",3050945
"Mazamitla",1996,"Ingresos",5003765
"Mazamitla",1997,"Ingresos",6490728
"Mazamitla",1998,"Ingresos",8177218
"Mazamitla",1999,"Ingresos",11122297
"Mazamitla",2001,"Ingresos",18198426
"Mazamitla",2002,"Ingresos",18856143
"Mazamitla",2003,"Ingresos",19595685
"Mazamitla",2004,"Ingresos",25553042
"Mazamitla",2005,"Ingresos",23665185
"Mazamitla",2006,"Ingresos",28589816
"Mazamitla",2007,"Ingresos",33941512
"Mazamitla",2008,"Ingresos",37603556
"Mazamitla",2009,"Ingresos",46641657
"Mazamitla",2010,"Ingresos",45544046
"Mazamitla",2011,"Ingresos",65214486
"Mazamitla",2012,"Ingresos",60952905
"Mazamitla",2013,"Ingresos",48330859
"Mazamitla",2014,"Ingresos",48369752
"Mazamitla",2015,"Ingresos",51770685
"Mazamitla",2016,"Ingresos",56725963
"Mazamitla",2017,"Ingresos",74748511
"Mazamitla",2018,"Ingresos",106558850
"Mazamitla",2019,"Ingresos",100984502
"Mazamitla",2020,"Ingresos",97927850
"Mazamitla",2021,"Ingresos",85277444
"Mexticacán",1989,"Ingresos",484643
"Mexticacán",1990,"Ingresos",755490
"Mexticacán",1991,"Ingresos",1045943
"Mexticacán",1992,"Ingresos",1517825
"Mexticacán",1993,"Ingresos",1748519
"Mexticacán",1994,"Ingresos",2198759
"Mexticacán",1995,"Ingresos",2486670
"Mexticacán",1996,"Ingresos",3751221
"Mexticacán",1997,"Ingresos",5552792
"Mexticacán",1998,"Ingresos",7046374
"Mexticacán",1999,"Ingresos",8881798
"Mexticacán",2000,"Ingresos",12828850
"Mexticacán",2001,"Ingresos",12754240
"Mexticacán",2002,"Ingresos",15946601
"Mexticacán",2003,"Ingresos",16089623
"Mexticacán",2004,"Ingresos",13272799
"Mexticacán",2005,"Ingresos",14830036
"Mexticacán",2006,"Ingresos",19101170
"Mexticacán",2007,"Ingresos",18120922
"Mexticacán",2008,"Ingresos",24456784
"Mexticacán",2009,"Ingresos",38806752
"Mexticacán",2010,"Ingresos",26025617
"Mexticacán",2011,"Ingresos",26063859
"Mexticacán",2012,"Ingresos",16176585
"Mexticacán",2013,"Ingresos",36838615
"Mexticacán",2014,"Ingresos",39207596
"Mexticacán",2015,"Ingresos",35582535
"Mexticacán",2016,"Ingresos",34094436
"Mexticacán",2019,"Ingresos",41026680
"Mexticacán",2020,"Ingresos",41280013
"Mexticacán",2021,"Ingresos",35808226
"Mezquitic",1989,"Ingresos",566801
"Mezquitic",1990,"Ingresos",1021377
"Mezquitic",1991,"Ingresos",1105452
"Mezquitic",1992,"Ingresos",1342158
"Mezquitic",1993,"Ingresos",1695398
"Mezquitic",1994,"Ingresos",1994918
"Mezquitic",1995,"Ingresos",2345291
"Mezquitic",1996,"Ingresos",3682408
"Mezquitic",1997,"Ingresos",4976577
"Mezquitic",1998,"Ingresos",13789590
"Mezquitic",1999,"Ingresos",20996457
"Mezquitic",2000,"Ingresos",30358240
"Mezquitic",2001,"Ingresos",31701246
"Mezquitic",2002,"Ingresos",37367865
"Mezquitic",2003,"Ingresos",39742056
"Mezquitic",2004,"Ingresos",43264434
"Mezquitic",2005,"Ingresos",51848508
"Mezquitic",2006,"Ingresos",60251833
"Mezquitic",2007,"Ingresos",64915278
"Mezquitic",2008,"Ingresos",87674187
"Mezquitic",2009,"Ingresos",91636657
"Mezquitic",2010,"Ingresos",79923401
"Mezquitic",2011,"Ingresos",123475538
"Mezquitic",2012,"Ingresos",168438755
"Mezquitic",2013,"Ingresos",108609085
"Mezquitic",2014,"Ingresos",150326869
"Mezquitic",2015,"Ingresos",161852291
"Mezquitic",2016,"Ingresos",161479267
"Mezquitic",2018,"Ingresos",27087598
"Mezquitic",2019,"Ingresos",179077054
"Mezquitic",2020,"Ingresos",189550367
"Mezquitic",2021,"Ingresos",180363183
"Mixtlán",1989,"Ingresos",272230
"Mixtlán",1990,"Ingresos",412861
"Mixtlán",1991,"Ingresos",623371
"Mixtlán",1992,"Ingresos",758479
"Mixtlán",1993,"Ingresos",935227
"Mixtlán",1994,"Ingresos",1126787
"Mixtlán",1995,"Ingresos",1251736
"Mixtlán",1996,"Ingresos",2180186
"Mixtlán",1997,"Ingresos",3084362
"Mixtlán",1998,"Ingresos",4763652
"Mixtlán",1999,"Ingresos",6234741
"Mixtlán",2001,"Ingresos",11140705
"Mixtlán",2002,"Ingresos",9648188
"Mixtlán",2003,"Ingresos",12580197
"Mixtlán",2004,"Ingresos",9747737
"Mixtlán",2005,"Ingresos",13086353
"Mixtlán",2006,"Ingresos",14907954
"Mixtlán",2007,"Ingresos",14085770
"Mixtlán",2008,"Ingresos",23993133
"Mixtlán",2009,"Ingresos",33243130
"Mixtlán",2010,"Ingresos",37216415
"Mixtlán",2011,"Ingresos",29524920
"Mixtlán",2012,"Ingresos",31710031
"Mixtlán",2013,"Ingresos",26972481
"Mixtlán",2014,"Ingresos",28078456
"Mixtlán",2015,"Ingresos",30228079
"Mixtlán",2016,"Ingresos",36436492
"Mixtlán",2017,"Ingresos",46837392
"Mixtlán",2018,"Ingresos",49305954
"Mixtlán",2019,"Ingresos",34925051
"Mixtlán",2020,"Ingresos",39115290
"Mixtlán",2021,"Ingresos",37775940
"Ocotlán",1989,"Ingresos",3159959
"Ocotlán",1990,"Ingresos",4770697
"Ocotlán",1991,"Ingresos",8792781
"Ocotlán",1992,"Ingresos",10586499
"Ocotlán",1993,"Ingresos",13829348
"Ocotlán",1994,"Ingresos",16360612
"Ocotlán",1995,"Ingresos",18712000
"Ocotlán",1996,"Ingresos",22559611
"Ocotlán",1997,"Ingresos",28339525
"Ocotlán",1998,"Ingresos",44795268
"Ocotlán",1999,"Ingresos",64013611
"Ocotlán",2000,"Ingresos",81380208
"Ocotlán",2001,"Ingresos",87445719
"Ocotlán",2002,"Ingresos",103138684
"Ocotlán",2003,"Ingresos",118648729
"Ocotlán",2004,"Ingresos",124475880
"Ocotlán",2005,"Ingresos",143614505
"Ocotlán",2006,"Ingresos",166011946
"Ocotlán",2007,"Ingresos",164395926
"Ocotlán",2008,"Ingresos",230340283
"Ocotlán",2009,"Ingresos",273013436
"Ocotlán",2010,"Ingresos",208530509
"Ocotlán",2011,"Ingresos",214372924
"Ocotlán",2012,"Ingresos",242025468
"Ocotlán",2013,"Ingresos",384124253
"Ocotlán",2014,"Ingresos",293952421
"Ocotlán",2015,"Ingresos",292451539
"Ocotlán",2016,"Ingresos",299295780
"Ocotlán",2017,"Ingresos",371148985
"Ocotlán",2018,"Ingresos",383509386
"Ocotlán",2019,"Ingresos",358524167
"Ocotlán",2020,"Ingresos",357783253
"Ocotlán",2021,"Ingresos",354424594
"Ojuelos de Jalisco",1989,"Ingresos",782482
"Ojuelos de Jalisco",1990,"Ingresos",1161184
"Ojuelos de Jalisco",1991,"Ingresos",1389386
"Ojuelos de Jalisco",1992,"Ingresos",2502095
"Ojuelos de Jalisco",1993,"Ingresos",3735889
"Ojuelos de Jalisco",1994,"Ingresos",4013647
"Ojuelos de Jalisco",1995,"Ingresos",3458967
"Ojuelos de Jalisco",1996,"Ingresos",5045845
"Ojuelos de Jalisco",1997,"Ingresos",6390164
"Ojuelos de Jalisco",1998,"Ingresos",16183898
"Ojuelos de Jalisco",1999,"Ingresos",19892119
"Ojuelos de Jalisco",2000,"Ingresos",29508294
"Ojuelos de Jalisco",2001,"Ingresos",29279990
"Ojuelos de Jalisco",2004,"Ingresos",37327408
"Ojuelos de Jalisco",2005,"Ingresos",46307086
"Ojuelos de Jalisco",2006,"Ingresos",51699574
"Ojuelos de Jalisco",2009,"Ingresos",60632215
"Ojuelos de Jalisco",2010,"Ingresos",73303164
"Ojuelos de Jalisco",2013,"Ingresos",78967491
"Ojuelos de Jalisco",2014,"Ingresos",113140219
"Ojuelos de Jalisco",2015,"Ingresos",107396817
"Ojuelos de Jalisco",2016,"Ingresos",101802083
"Ojuelos de Jalisco",2017,"Ingresos",127640305
"Ojuelos de Jalisco",2018,"Ingresos",116898711
"Ojuelos de Jalisco",2019,"Ingresos",123777680
"Ojuelos de Jalisco",2020,"Ingresos",120092271
"Ojuelos de Jalisco",2021,"Ingresos",124801290
"Pihuamo",1989,"Ingresos",711203
"Pihuamo",1990,"Ingresos",968550
"Pihuamo",1991,"Ingresos",1430670
"Pihuamo",1992,"Ingresos",2427962
"Pihuamo",1993,"Ingresos",2495212
"Pihuamo",1994,"Ingresos",2647276
"Pihuamo",1995,"Ingresos",2819669
"Pihuamo",1996,"Ingresos",4010804
"Pihuamo",1997,"Ingresos",5117403
"Pihuamo",1998,"Ingresos",9130196
"Pihuamo",1999,"Ingresos",13317676
"Pihuamo",2000,"Ingresos",16786259
"Pihuamo",2001,"Ingresos",18303501
"Pihuamo",2002,"Ingresos",19176271
"Pihuamo",2003,"Ingresos",20859009
"Pihuamo",2004,"Ingresos",24155182
"Pihuamo",2005,"Ingresos",31449921
"Pihuamo",2006,"Ingresos",33399580
"Pihuamo",2007,"Ingresos",33702195
"Pihuamo",2008,"Ingresos",46858965
"Pihuamo",2009,"Ingresos",50486768
"Pihuamo",2010,"Ingresos",50763543
"Pihuamo",2011,"Ingresos",54769882
"Pihuamo",2012,"Ingresos",50882227
"Pihuamo",2013,"Ingresos",56007000
"Pihuamo",2014,"Ingresos",59717911
"Pihuamo",2015,"Ingresos",55229882
"Pihuamo",2016,"Ingresos",71793249
"Pihuamo",2018,"Ingresos",68607163
"Pihuamo",2019,"Ingresos",67270376
"Pihuamo",2020,"Ingresos",73176730
"Pihuamo",2021,"Ingresos",72073248
"Poncitlán",1989,"Ingresos",3238425
"Poncitlán",1990,"Ingresos",3778924
"Poncitlán",1991,"Ingresos",5034622
"Poncitlán",1992,"Ingresos",6319243
"Poncitlán",1993,"Ingresos",7346362
"Poncitlán",1994,"Ingresos",9065967
"Poncitlán",1995,"Ingresos",9351776
"Poncitlán",1996,"Ingresos",11376497
"Poncitlán",1997,"Ingresos",15154047
"Poncitlán",1998,"Ingresos",23058851
"Poncitlán",1999,"Ingresos",31404377
"Poncitlán",2001,"Ingresos",45049875
"Poncitlán",2002,"Ingresos",51657076
"Poncitlán",2003,"Ingresos",59123555
"Poncitlán",2004,"Ingresos",61564302
"Poncitlán",2005,"Ingresos",78225308
